Date,Open,High,Low,Close,Volume,Currency,Price Movement
05-11-2021,171.992691,177.0354309,170.057251,174.3717041,253721545,USD,Increase
06-11-2021,174.3644867,174.3644867,166.4378967,169.1115112,191910101,USD,Decrease
07-11-2021,169.1350861,169.9644012,166.3755798,169.259201,186109720,USD,Increase
08-11-2021,169.2927856,178.4837341,169.2927856,177.8011627,292218964,USD,Increase
09-11-2021,177.9095306,192.783493,177.9095306,192.783493,477749765,USD,Increase
10-11-2021,192.9470367,198.7561646,176.5552063,180.1154785,510881854,USD,Decrease
11-11-2021,180.0122223,181.3001099,176.3826447,176.9573212,225698572,USD,Decrease
12-11-2021,176.8633728,180.0372314,168.2657928,172.88237,236931057,USD,Decrease
13-11-2021,172.9520874,175.8825531,170.8918152,174.5619354,149357803,USD,Increase
14-11-2021,174.548645,178.3128662,174.3725586,178.2216797,165387267,USD,Increase
15-11-2021,178.2170105,180.0751343,173.3027802,173.7631073,184481610,USD,Decrease
16-11-2021,173.864212,173.864212,159.8525543,163.1069031,273592035,USD,Decrease
17-11-2021,163.1128845,166.8701935,160.4999695,163.3936615,233657840,USD,Increase
18-11-2021,163.4170532,164.4142609,147.8025818,149.8052979,262380590,USD,Decrease
19-11-2021,149.8284302,155.3485107,145.6041718,155.3195648,183798670,USD,Increase
20-11-2021,155.370163,158.3014679,153.7520752,158.0451508,154832052,USD,Increase
21-11-2021,158.0669861,162.3733063,156.1312408,160.6053619,124438573,USD,Increase
22-11-2021,160.7386169,161.0175781,153.1055908,154.5822754,150886164,USD,Decrease
23-11-2021,154.4964752,156.3096771,151.6178131,155.826416,142221966,USD,Increase
24-11-2021,155.8104248,159.1531982,152.4911041,153.1304321,140437819,USD,Decrease
25-11-2021,159.1840973,162.2493439,155.9064636,156.2216949,155351427,USD,Decrease
26-11-2021,160.2314606,160.3283844,144.7469635,144.9550171,204524657,USD,Decrease
27-11-2021,145.0013123,149.413147,143.1802521,145.8266144,149696800,USD,Increase
28-11-2021,146.0258484,153.1868439,141.9762573,151.3834839,231165250,USD,Increase
29-11-2021,151.4198456,154.2574463,147.3291473,151.8622437,154055542,USD,Increase
30-11-2021,151.6067047,155.2984924,148.0792389,152.0396271,169984976,USD,Increase
